tag,id,name,product
Sant_4082,3920,polA,DNA polymerase I
Sant_4083,3921,dsbA,Periplasmic protein disulfide isomerase I
Sant_4084,3922,-,Serine/threonine protein kinase
Sant_4085,3923,-,hypothetical protein
Sant_4086,3924,mobA,Molybdopterin-guanine dinucleotide biosynthesis protein A
Sant_4087,3925,mobB,Molybdopterin-guanine biosynthesis protein
Sant_4092,3926,-,GntR family transcriptional regulator
Sant_4093,3927,kup,Potassium transport protein
Sant_4094,3928,ravA,Regulatory ATPase
Sant_4095,3929,viaA,VWA domain protein interacting with AAA ATPase
Sant_4096,3930,asnC,DNA-binding transcriptional regulator
Sant_4097,3931,mioC,Flavodoxin
Sant_P0001,3932,-,hypothetical protein
Sant_P0002,3933,-,Putative T3SS effector protein
Sant_P0003,3934,-,Putative TetR family transcriptional regulator
Sant_P0004,3935,-,MFS transporter
Sant_P0007,3936,-,ISNCY family transposase
Sant_P0008,3937,-,Alcohol dehydrogenase GroES domain-containing protein
Sant_P0009,3938,-,Major facilitator superfamily transporter
Sant_P0010,3939,-,Short-chain dehydrogenase/reductase SDR
Sant_P0011,3940,-,Lactate-repsonsive GntR family protein
Sant_P0012,3941,-,Mandelate racemase/muconate lactonizing protein
Sant_P0013,3942,-,Putative hydrolase
Sant_P0014,3943,-,hypothetical protein
Sant_P0015,3944,-,hypothetical protein
Sant_P0016,3945,-,Alpha/beta fold hydrolase
Sant_P0017,3946,-,hypothetical protein
Sant_P0018,3947,-,Leucine-rich repeat protein
Sant_P0019,3948,phnF,"Transcriptional regulator, GntR family"
Sant_P0020,3949,phnG,Phosphonate C-P lyase system protein
Sant_P0021,3950,phnH,Phosphonate C-P lyase system protein
Sant_P0022,3951,phnI,Phosphonate C-P lyase system protein
Sant_P0023,3952,phnJ,Phosphonate C-P lyase system protein
Sant_P0024,3953,phnK,Phosphonate C-P lyase system protein
Sant_P0025,3954,phnL,Phosphonate C-P lyase system protein
Sant_P0026,3955,phnM,Phosphonate C-P lyase system protein
Sant_P0027,3956,phnN,"Ribose 1,5-bisphosphokinase"
Sant_P0028,3957,phnP,"5-phospho-alpha-D-ribosyl 1,2-cyclic phosphate phosphodiesterase"
Sant_P0029,3958,phnC,Phosphonate ABC transporter ATPase
Sant_P0030,3959,phnD,Phosphonate ABC transporter periplasmic phosphonate-binding protein
Sant_P0031,3960,phnE1,Phosphonate ABC transporter permease
Sant_P0032,3961,phnE2,Phosphonate ABC transporter permease
Sant_P0033,3962,-,MmgE/PrpD family protein
Sant_P0034,3963,-,Ornithine cyclodeaminase 2
Sant_P0035,3964,-,"ABC transporter, ATP binding protein"
Sant_P0036,3965,-,ABC transporter permease
Sant_P0037,3966,-,"Fumarate reductase/succinate dehydrogenase, flavoprotein subunit"
Sant_P0038,3967,-,TauD/TfdA family taurine catabolism dioxygenase
Sant_P0039,3968,-,"ABC-type Fe3+ transport system, substrate binding component"
Sant_P0040,3969,-,N-carbamyl-L-cysteine amidohydrolase
Sant_P0041,3970,-,ABC-type nitrate/sulfonate/bicarbonate transportsystems periplasmic components-like protein
Sant_P0042,3971,-,Nitrate/sulfonate/bicarbonate ABC transporter ATPase
Sant_P0043,3972,-,ABC-type nitrate/sulfonate transport permease
Sant_P0044,3973,-,Nitrate ABC transport permease
Sant_P0045,3974,-,AMP-binding enzyme family protein 13
Sant_P0046,3975,-,Phenylacetic acid degradation-related protein
Sant_P0047,3976,-,Zinc-binding alcohol dehydrogenase family protein 4
Sant_P0048,3977,-,hypothetical protein
Sant_P0049,3978,-,Short-chain dehydrogenase\reductase SDR
Sant_P0050,3979,-,AraC family transcriptional regulator
Sant_P0051,3980,-,"Transcriptional regulator, LuxR family"
Sant_P0052,3981,-,Cytosine permease
Sant_P0053,3982,-,Gluconate dehydrogenase subunit
Sant_P0054,3983,-,Glucose-methanol-choline oxidoreductase
Sant_P0055,3984,-,Gluconate 2-dehydrogenase
Sant_P0056,3985,tadG,Flp pilus assembly protein
Sant_P0057,3986,tadF,Flp pilus assembly protein
Sant_P0058,3987,tadE,Flp pilus assembly membrane protein
Sant_P0059,3988,tadD,Flp pilus assembly protein
Sant_P0060,3989,tadC,Flp pilus assembly protein C
Sant_P0061,3990,tadB,Flp pilus assembly protein B
Sant_P0062,3991,tadA,Tight adherence protein A
Sant_P0063,3992,tadZ,Flp operon protein D
Sant_P0064,3993,rcpA,Tight adherence secretin
Sant_P0065,3994,rcpC,Flp operon protein C
Sant_P0066,3995,tadV,Flp operon protein B
Sant_P0067,3996,flp,Pilin component protein
Sant_P0068,3997,-,Transcriptional regulatory protein
Sant_P0069,3998,-,hypothetical protein
Sant_P0070,3999,-,GntR family transcriptional regulator
Sant_P0071,4000,-,Asp\Glu\hydantoin racemase
Sant_P0072,4001,-,Peptidase E
Sant_P0073,4002,-,AroM family protein
Sant_P0074,4003,-,hypothetical protein
Sant_P0075,4004,-,Oligopeptide transporter
Sant_P0076,4005,-,"Transcriptional regulatory protein, IclR family"
Sant_P0077,4006,-,Putative Fe ABC transporter
Sant_P0078,4007,-,"Putative Fe ABC transporter, periplasmic substrate-binding protein"
Sant_P0079,4008,-,"Ferric iron ABC transporter, ATP-binding protein"
Sant_P0080,4009,-,hypothetical protein
Sant_P0081,4010,-,Aldo\keto reductase
Sant_P0082,4011,-,"Transcriptional regulator, LysR family"
Sant_P0083,4012,-,XRE family transcriptional regulator
Sant_P0084,4013,-,Ureidoglycolate lyase
Sant_P0085,4014,-,Beta-lactamase-like protein
Sant_P0086,4015,-,AraC family transcriptional regulator
Sant_P0087,4016,-,Short-chain dehydrogenase\reductase SDR
Sant_P0088,4017,-,"Glycoside hydrolase, family 1"
Sant_P0089,4018,ascF,Cellobiose\arbutin\salicin-specific transporter
Sant_P0090,4019,ascG,HTH-type transcriptional repressor
Sant_P0091,4020,-,Alcohol dehydrogenase GroES domain-containing protein
Sant_P0092,4021,-,ISNCY family transposase
Sant_P0093,4022,-,hypothetical protein
Sant_P0094,4023,-,ISNCY family transposase
Sant_P0096,4024,-,hypothetical protein
Sant_P0097,4025,-,DNA damage-inducible protein
Sant_P0098,4026,-,Mannonate dehydratase
Sant_P0099,4027,gntP,High-affinity gluconate transporter
Sant_P0100,4028,-,Short-chain dehydrogenase/reductase SDR
Sant_P0101,4029,-,AraC family transcriptional regulator
Sant_P0102,4030,-,"Putative invasin, attaching and effacing protein"
Sant_P0103,4031,-,hypothetical protein
Sant_P0104,4032,-,Putative glycerol kinase
Sant_P0105,4033,-,L-fucose isomerase-like protein
Sant_P0106,4034,-,Putative transketolase B
Sant_P0107,4035,-,Transketolase subunit A
Sant_P0108,4036,-,DeoR family transcriptional regulator
Sant_P0109,4037,-,Putative inner-membrane translocator
Sant_P0110,4038,-,Putative sugar ABC transporter
Sant_P0111,4039,-,Putative lipoprotein
Sant_P0112,4040,-,"ABC transporter, periplasmic sugar binding protein"
Sant_P0113,4041,-,O-methyltransferase
Sant_P0114,4042,-,Major facilitator superfamily transporter
Sant_P0115,4043,-,LysR family transcriptional regulator
Sant_P0116,4044,-,Ribosomal protein S6 kinase alpha-5
Sant_P0117,4045,-,Short-chain dehydrogenase/reductase SDR
Sant_P0118,4046,-,Fe(3+)-transporting ATPase
Sant_P0119,4047,-,ABC transporter integral membrane protein
Sant_P0120,4048,-,ABC transporter integral membrane protein
Sant_P0121,4049,-,"ABC-type glycine betaine transport, periplasmic subunit"
Sant_P0122,4050,-,Histidine ammonia-lyase
Sant_P0123,4051,-,Formyl-CoA transferase
Sant_P0124,4052,-,3-hydroxyacyl-CoA dehydrogenase NAD-binding protein
Sant_P0125,4053,-,Enoyl-CoA hydratase/isomerase
Sant_P0126,4054,-,Putative intracellular protease/amidase
Sant_P0127,4055,-,ABC transporter-like protein
Sant_P0128,4056,-,"N-methylhydantoinase B, Amino acid transport andmetabolism"
Sant_P0129,4057,-,N-methylhydantoinase A (ATP-hydrolyzing)
Sant_P0130,4058,-,Octopine-binding periplasmic protein precursor
Sant_P0131,4059,-,Octopine ABC transporter
Sant_P0132,4060,-,Octopine ABC transporter
Sant_P0133,4061,-,Histidine ammonia-lyase
Sant_P0134,4062,-,RpiR family transcriptional regulator
Sant_P0135,4063,-,hypothetical protein
Sant_P0136,4064,-,hypothetical protein
Sant_P0137,4065,-,Alpha/beta hydrolase
Sant_P0138,4066,-,Putative amidase
Sant_P0139,4067,-,hypothetical protein
Sant_P0140,4068,-,hypothetical protein
Sant_P0141,4069,-,Putative methionine import ATP-binding protein metN
Sant_P0142,4070,-,D-methionine transport system permease protein
Sant_P0143,4071,-,D-methionine-binding lipoprotein
Sant_P0144,4072,-,Periplasmic dipeptide ABC transporter
Sant_P0145,4073,-,"Extracellular solute-binding protein, ABC transport component"
Sant_P0146,4074,-,Succinylglutamate desuccinylase/aspartoacylase
Sant_P0147,4075,-,"Amino acid ABC transporter, permease protein"
Sant_P0148,4076,-,"Amino acid ABC transporter, permease protein"
Sant_P0149,4077,-,Amino acid ABC transporter ATP-binding protein
Sant_P0150,4078,-,"Binding-protein-dependent transporter, inner membrane component"
Sant_P0151,4079,-,"Binding-protein-dependent transporter, inner membrane component"
Sant_P0152,4080,-,Rhodanese-like domain-containing protein
Sant_P0153,4081,-,Mandelate racemase/muconate lactonizing protein
Sant_P0154,4082,-,Putative Nickel-transporting ATPase
Sant_P0155,4083,-,Short-chain dehydrogenase/reductase SDR
Sant_P0156,4084,-,Putative acyl-CoA dehydrogenase
Sant_P0157,4085,-,Xenobiotic (desulfurization)monooxygenase subunit A
Sant_P0158,4086,-,Xenobiotic compound monooxygenase A subunit
Sant_P0159,4087,-,Acyl-CoA dehydrogenase
Sant_P0160,4088,-,Class II aldolase/adducin domain protein
Sant_P0161,4089,-,Putative ABC transporter periplasmic binding protein
Sant_P0162,4090,-,Putative 6-phosphofructokinase isozyme II
Sant_P0163,4091,-,Phosphotransferase system lactose/cellobiose-specific IIB subunit
Sant_P0164,4092,-,Ascorbate-specific PTS system enzyme IIC
Sant_P0165,4093,-,hypothetical protein
Sant_P0166,4094,-,Putative PTS system transporter subunit IIA
Sant_P0167,4095,-,Putative kinase
Sant_P0168,4096,-,Deoxyribose-phosphate aldolase/phospho-2-dehydro-3-deoxyheptonate aldolase
Sant_P0169,4097,-,Hydrolase phosphatase protein
Sant_P0170,4098,-,LysR family transcriptional regulator
Sant_P0171,4099,-,"Oxidoreductase, zinc-binding dehydrogenase family"
Sant_P0172,4100,-,Short chain oxidoreductase
Sant_P0173,4101,-,Short chain dehydrogenase
Sant_P0174,4102,-,LysR substrate binding domain protein
Sant_P0175,4103,-,TetR family transcriptional regulator
Sant_P0176,4104,-,hypothetical protein
Sant_P0177,4105,-,Phosphoenolpyruvate carboxykinase
Sant_P0178,4106,-,Amidohydrolase 2
Sant_P0179,4107,-,Sodium:dicarboxylate symporter
Sant_P0180,4108,oprB,Carbohydrate-selective porin
Sant_P0181,4109,-,5-carboxymethyl-2-hydroxymuconate delta-isomerase
Sant_P0182,4110,-,LysR family transcriptional regulator
Sant_P0183,4111,-,LysR family transcriptional regulator
Sant_P0184,4112,-,N-acetylglucosaminyl phosphatidylinositol deacetylase family protein
Sant_P0185,4113,-,4-carboxy-4-hydroxy-2-oxoadipate aldolase/oxaloacetate decarboxylase
Sant_P0186,4114,-,Putative flavodoxin 1
Sant_P0187,4115,-,Putative dehydrogenase
Sant_P0188,4116,-,Phage lysozyme
Sant_P0189,4117,-,Lambda family phage holin
Sant_P0190,4118,-,Fibronectin type III domain-containing protein
Sant_P0192,4119,-,"Transcriptional regulator, LysR family"
Sant_P0193,4120,-,ISNCY family transposase
Sant_P0194,4121,-,hypothetical protein
Sant_P0195,4122,-,Short-chain dehydrogenase/reductase SDR
Sant_P0196,4123,-,"Transcriptional regulator, LysR family"
Sant_P0197,4124,-,Glutamate-1-semialdehyde aminotransferase
Sant_P0198,4125,-,"TRAP-type C4-dicarboxylate transport system, large permease component"
Sant_P0199,4126,-,Putative C4-dicarboxylate transport system
Sant_P0200,4127,-,"TRAP-type C4-dicarboxylate transport system, periplasmic component"
Sant_P0201,4128,-,hypothetical protein
Sant_P0202,4129,-,AraC family transcriptional regulator
Sant_P0203,4130,-,putative permease
Sant_P0204,4131,-,hypothetical protein
Sant_P0205,4132,-,hypothetical protein
Sant_P0206,4133,-,TetR family transcriptional regulator
Sant_P0207,4134,-,Alcohol dehydrogenase zinc-binding domain protein
Sant_P0208,4135,-,AsnC family transcriptional regulator
Sant_P0209,4136,-,Thiamine pyrophosphate protein TPP binding domain protein
Sant_P0210,4137,-,Lipoprotein
Sant_P0211,4138,-,Short-chain dehydrogenase/reductase SDR
Sant_P0212,4139,-,hypothetical protein
Sant_P0213,4140,-,TetR family transcriptional regulator
Sant_P0214,4141,-,Short-chain dehydrogenase
Sant_P0215,4142,-,Short-chain oxidoreductase
Sant_P0216,4143,-,Putative malto-oligosyltrehalose synthase
Sant_P0217,4144,treZ,Malto-oligosyltrehalose trehalohydrolase
Sant_P0218,4145,-,Putative DNA binding protein
Sant_P0219,4146,-,"Toxin-antitoxin system, antitoxin component"
Sant_P0220,4147,-,hypothetical protein
Sant_P0222,4148,-,Carboxymuconolactone decarboxylase
Sant_P0223,4149,-,Putative MerR family transcriptional regulator
Sant_P0224,4150,-,ISNCY family transposase
Sant_P0225,4151,-,hypothetical protein
Sant_P0227,4152,-,hypothetical protein
Sant_P0228,4153,-,hypothetical protein
Sant_P0230,4154,-,ISNCY family transposase
Sant_P0233,4155,-,Virulence-related outer membrane protein
Sant_P0234,4156,-,"Isochormismatase family protein, hydrolase"
Sant_P0235,4157,-,Putative xanthine/uracil permease
Sant_P0236,4158,-,MarR family transcriptional regulator
Sant_P0237,4159,-,"putative, inorganic pyrophosphatase"
Sant_P0238,4160,-,Universal stress protein A
Sant_P0239,4161,-,Enolase
Sant_P0241,4162,-,"putative, possible adhesin-like protein"
Sant_P0242,4163,ddpX,D-alanyl-D-alanine dipeptidase
Sant_P0243,4164,-,Peptidase M24
Sant_P0244,4165,-,"Peptidase M20, or acetylornithine deacetylase"
Sant_P0245,4166,-,ABC transporter-like protein
Sant_P0246,4167,-,Binding-protein-dependent transport systems inner membrane component
Sant_P0247,4168,-,ABC transporter inner membrane protein
Sant_P0248,4169,-,Extracellular solute-binding protein family 5
Sant_P0249,4170,-,Peptidase M20
Sant_P0250,4171,-,GntR family transcriptional regulator
Sant_P0251,4172,-,hypothetical protein
Sant_P0252,4173,-,hypothetical protein
Sant_P0253,4174,-,Putative PLP-dependent aminotransferase
Sant_P0254,4175,-,Putative cell invasion effector
Sant_P0255,4176,-,Type III secretion protein
Sant_P0256,4177,icsB,Putative IcsB-like invasion protein
Sant_P0258,4178,-,ISNCY family transposase
Sant_P0259,4179,-,Putative ABC transporter periplasmic substrate-binding protein
Sant_P0260,4180,-,Binding-protein-dependent transport systems inner membrane component
Sant_P0261,4181,-,ABC transporter related protein
Sant_P0262,4182,-,Amidohydrolase
Sant_P0263,4183,-,"Transcriptional regulator, PAS and GerE domains"
Sant_P0264,4184,-,LuxR family transcriptional regulatory protein
Sant_P0265,4185,-,MarR family transcriptional regulator
Sant_P0266,4186,-,Alcohol dehydrogenase zinc-binding domain-containing protein
Sant_P0268,4187,-,Cytoplasmic trehalase
Sant_P0269,4188,-,Short-chain dehydrogenase/reductase SDR
Sant_P0271,4189,cbp,Putative chitin binding protein
Sant_P0272,4190,-,Putative entry exlusion protein 2
Sant_P0273,4191,-,hypothetical protein
Sant_P0274,4192,-,NmrA family protein
Sant_P0275,4193,-,"Transcriptional regulator, LysR family"
Sant_P0276,4194,-,"Transcriptional regulator, LysR family"
Sant_P0277,4195,-,"Lipolytic enzyme, G-D-S-L domain-containing protein"
Sant_P0278,4196,-,Ethylated-DNA/protein-cysteine methyltransferase
Sant_P0279,4197,-,Rhodanese domain-containing protein
Sant_P0280,4198,-,Cysteine dioxygenase type I
Sant_P0281,4199,-,LysR family transcriptional regulator
Sant_P0282,4200,tctA,Putative tricarboxylate transporter
Sant_P0283,4201,-,Putative tricarboxylate transporter
Sant_P0284,4202,-,Putative tricarboxylate binding receptor
Sant_P0285,4203,-,"hypothetical protein, MmgE/PrpD family"
Sant_P0286,4204,-,"hypothetical protein, MmgE/PrpD family"
Sant_P0287,4205,-,ISNCY family transposase
Sant_P0288,4206,-,Metallophosphoesterase
Sant_P0289,4207,-,MarR family transcriptional regulator
Sant_P0290,4208,ppk2,Polyphosphate kinase
Sant_P0291,4209,-,hypothetical protein
Sant_P0292,4210,-,Fibronectin type III domain-containing protein
Sant_P0293,4211,sitA,Iron ABC transporter periplasmic component
Sant_P0294,4212,sitB,Iron ABC transporter ATP-binding component
Sant_P0295,4213,sitC,Iron ABC transporter permease component
Sant_P0296,4214,sitD,Iron ABC transporter permease component
Sant_P0297,4215,-,Putative lipoprotein
Sant_P0298,4216,-,Putative beta-hexosaminidase
Sant_P0299,4217,-,"Putative monooxygenase, FAD-binding protein"
Sant_P0300,4218,-,Prolyl oligopeptidase
Sant_P0301,4219,-,"Transcriptional regulator, LysR family"
Sant_P0302,4220,-,Aminobenzoyl-glutamate utilization family protein
Sant_P0303,4221,-,"ABC-type dipeptide transport system, periplasmiccomponent"
Sant_P0304,4222,-,ABC transporter permease
Sant_P0305,4223,-,ABC transporter permease
Sant_P0306,4224,-,Peptide ABC transporter ATP-binding protein
Sant_P0307,4225,-,ABC transporter
Sant_P0308,4226,-,Beta-lactamase
Sant_P0309,4227,-,"hypothetical protein, MmgE/PrpD family"
Sant_P0310,4228,-,Muramoyltetrapeptide carboxypeptidase
Sant_P0311,4229,-,L-glutamine:2-deoxy-scyllo-inosose aminotransferase
Sant_P0312,4230,-,Phosphoglycerate mutase family protein
Sant_P0313,4231,-,Putative antibiotic biosynthesis protein
Sant_P0314,4232,-,"putative, antibiotic synthase"
Sant_P0315,4233,-,Putative 2-N-acetylhexosamine deacetylase
Sant_P0316,4234,-,Putative antibiotic synthesis protein
Sant_P0317,4235,-,"2-deoxy-scyllo-inosose synthase, antibiotic biosynthesis"
Sant_P0318,4236,-,Pitative glycosyltransferase
Sant_P0319,4237,-,Putative SAM domain-containing protein
Sant_P0320,4238,-,ABC transporter-related protein
Sant_P0321,4239,-,ABC transporter inner membrane subunit
Sant_P0322,4240,-,"ABC-type uncharacterized transport system,permease component"
Sant_P0323,4241,-,Auxin efflux carrier
Sant_P0324,4242,sseL,Putative deubiquitinase
Sant_P0325,4243,-,hypothetical protein
Sant_P0326,4244,-,ISNCY family transposase
Sant_P0327,4245,-,Anaerobic nitric oxide reductase transcription regulator norR
Sant_P0328,4246,-,Anaerobic nitric oxide reductase flavorubredoxin
Sant_P0330,4247,-,Tellurite resistance protein TehB
Sant_P0331,4248,-,Deoxyribodipyrimidine photolyase-like protein
Sant_P0332,4249,-,hypothetical protein
Sant_P0333,4250,-,Putative Phospholipase C domain containing protein
Sant_P0334,4251,-,Methyltransferase type 11
Sant_P0335,4252,-,related to nicotinamidases
Sant_P0336,4253,-,TetR family transcriptional regulator
Sant_P0337,4254,-,Putative beta-hexosaminidase
Sant_P0338,4255,-,Putative monofunctional chorismate mutase precursor (CM-F)
Sant_P0339,4256,-,Putative major facilitator superfamily
